Timestamp	Type	Description	Wwise Object	Game Object	Scope	Playing ID
 00:01:39.434	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:39.434	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:39.413	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:39.413	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:39.392	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:39.392	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:39.370	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:39.370	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:39.370	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:39.370	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:39.349	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:39.349	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:39.328	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:39.328	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:39.306	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:39.306	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:39.285	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:39.285	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:39.285	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:39.285	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:39.264	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:39.264	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:39.242	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:39.242	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:39.242	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:39.242	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:39.221	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:39.221	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:39.200	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:39.200	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:39.178	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:39.178	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:39.157	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:39.157	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:39.157	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:39.157	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:39.136	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:39.136	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:39.114	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:39.114	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:39.114	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:39.114	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:39.093	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:39.093	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:39.072	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:39.072	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:39.050	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:39.050	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:39.050	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:39.050	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:39.029	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:39.029	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:39.008	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:39.008	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:38.986	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:38.986	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:38.965	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:38.965	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:38.965	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:38.965	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:38.944	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:38.944	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:38.922	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:38.922	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:38.922	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:38.922	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:38.901	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:38.901	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:38.880	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:38.880	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:38.858	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:38.858	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:38.837	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:38.837	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:38.837	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:38.837	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:38.816	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:38.816	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:38.794	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:38.794	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:38.794	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:38.794	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:38.773	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:38.773	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:38.752	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:38.752	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:38.730	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:38.730	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:38.730	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:38.730	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:38.709	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:38.709	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:38.688	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:38.688	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:38.666	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:38.666	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:38.645	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:38.645	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:38.645	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:38.645	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:38.624	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:38.624	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:38.602	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:38.602	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:38.602	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
